cve_ent,cve_mun,cve_sun,cvegeo,sun,gmu,iisu_sun,iisu_cd,Pob_2010,Empleo,E_basica,E_media,E_superior,Salud_cama,Salud_cons,Abasto,Espacio_ab,Cultura,Est_Tpte,geometry
03,003,M03.01,0300300012233022,La Paz,muy bajo,Muy Alto,Muy Alto,31,5252.0,0.0,0.0,0.0,0.0,0.0,45.0,1588.0,0.0,0.0,"POLYGON ((-110.3413504922371 24.12616130457278, -110.34089097510315 24.126512949360464, -110.33987181820154 24.125434336452706, -110.34033228368956 24.125062687199105, -110.3413504922371 24.12616130457278))"
03,003,M03.01,0300300013354031,La Paz,muy bajo,Muy Alto,Muy Alto,74,6351.0,2.0,3.0,1.0,0.0,22.0,100.0,0.0,0.0,0.0,"POLYGON ((-110.32962437700456 24.130418649736583, -110.32937015240418 24.1302476611998, -110.33000388932312 24.129460485253762, -110.33035704985751 24.129835686420968, -110.32962437700456 24.130418649736583))"
03,003,M03.01,0300300013797020,La Paz,muy bajo,Muy Alto,Muy Alto,136,7449.0,3.0,3.0,1.0,0.0,36.0,79.0,0.0,0.0,0.0,"POLYGON ((-110.32575401284998 24.130304217189156, -110.32535376269885 24.130024326816518, -110.32695313122368 24.128597079690444, -110.32729978830929 24.12891263348578, -110.32575401284998 24.130304217189156))"
03,003,M03.01,0300300013354015,La Paz,s/p,S/P,S/P,0,6322.0,3.0,1.0,1.0,90.0,26.0,95.0,934.0,0.0,0.0,"POLYGON ((-110.33316101164984 24.12861403638244, -110.3347023391627 24.130223639543278, -110.33442624018598 24.130468104727314, -110.33288313548425 24.128856642186555, -110.33316101164984 24.12861403638244))"
03,003,M03.01,0300300013797018,La Paz,muy bajo,Muy Alto,Muy Alto,186,4546.0,0.0,3.0,3.0,0.0,22.0,46.0,0.0,0.0,0.0,"POLYGON ((-110.32744016812762 24.128036472373147, -110.32695294951722 24.128471267600915, -110.32670164448645 24.12847584767553, -110.32649870062612 24.128507935304732, -110.32629305289059 24.12859735405816, -110.32598356726058 24.12874858000338, -110.32547705890428 24.129016170038778, -110.32515584179534 24.129150769561903, -110.324722748501 24.12928158505183, -110.3244030170709 24.129360119776088, -110.32396807054171 24.129055314421624, -110.324271168314 24.128990369349264, -110.32465192389147 24.128892804000024, -110.32511973415946 24.128729862297945, -110.32555671420866 24.128509747869153, -110.32586937643889 24.128343723529277, -110.32609791663006 24.128195909922404, -110.32619375496516 24.128133391955064, -110.3262996982538 24.128085847884886, -110.32640930674788 24.128060536984908, -110.3265998802586 24.128044247238392, -110.32691475162953 24.128030520164426, -110.32744016812762 24.128036472373147))"
03,003,M03.01,0300300013354030,La Paz,muy bajo,Muy Alto,Muy Alto,50,6351.0,2.0,3.0,1.0,0.0,22.0,100.0,0.0,0.0,0.0,"POLYGON ((-110.32801737117498 24.12933778149663, -110.32903546681386 24.128431608569663, -110.32993793931195 24.129390418994873, -110.32929077509972 24.13019427276127, -110.32801737117498 24.12933778149663))"
03,003,M03.01,0300300013354016,La Paz,muy bajo,Muy Alto,Muy Alto,42,6629.0,1.0,2.0,3.0,0.0,22.0,99.0,63.0,0.0,0.0,"POLYGON ((-110.3328163337006 24.128786879907693, -110.33246983178343 24.128424397515005, -110.33276045716573 24.128195729636875, -110.33309431858373 24.128544387790555, -110.3328163337006 24.128786879907693))"
03,003,M03.01,0300300013354009,La Paz,muy bajo,Muy Alto,Muy Alto,118,6918.0,1.0,2.0,3.0,0.0,22.0,92.0,63.0,0.0,0.0,"POLYGON ((-110.33094840339729 24.1267289143249, -110.3324259417263 24.125418402848055, -110.33301592879693 24.126034552237464, -110.33173049706986 24.127120105393917, -110.33269548986807 24.128127882687924, -110.33240725848424 24.12835466685688, -110.33094840339729 24.1267289143249))"
03,003,M03.01,0300300013354012,La Paz,muy bajo,Muy Alto,Muy Alto,197,6629.0,1.0,2.0,3.0,0.0,22.0,99.0,63.0,0.0,0.0,"POLYGON ((-110.33341142007298 24.12826777165689, -110.3331657024577 24.128482117887366, -110.33186791072485 24.127126794253865, -110.3321172474039 24.126916230174167, -110.33341142007298 24.12826777165689))"
03,003,M03.01,0300300013354008,La Paz,muy bajo,Muy Alto,Muy Alto,202,6232.0,2.0,0.0,3.0,0.0,0.0,86.0,934.0,0.0,0.0,"POLYGON ((-110.3321896823504 24.126855058868784, -110.3324610766941 24.12662586553186, -110.3337502587364 24.127972191518175, -110.33348280364028 24.1282055015965, -110.3321896823504 24.126855058868784))"
03,003,M03.01,0300300013797024,La Paz,muy bajo,Muy Alto,Muy Alto,61,4546.0,0.0,3.0,3.0,0.0,22.0,46.0,0.0,0.0,0.0,"POLYGON ((-110.32572160792388 24.129570099768586, -110.3254709360051 24.129118020628365, -110.32552214345998 24.129096563112913, -110.32565888377147 24.129024323029263, -110.3260312531833 24.128827598739594, -110.32633726935585 24.128678068079253, -110.32652867251284 24.128594843086116, -110.32670923340824 24.128566294446824, -110.32684411983693 24.128568386879845, -110.32572160792388 24.129570099768586))"
03,003,M03.01,0300300013797026,La Paz,muy bajo,Muy Alto,Muy Alto,34,6519.0,1.0,3.0,3.0,0.0,22.0,90.0,0.0,0.0,0.0,"POLYGON ((-110.32776554236163 24.129209388179245, -110.32743992479625 24.128912988863064, -110.32830653320241 24.12813280300729, -110.32835899308239 24.1281637484934, -110.32862532102683 24.128441592463517, -110.32776554236163 24.129209388179245))"
03,003,M03.01,0300300013797025,La Paz,muy bajo,Muy Alto,Muy Alto,35,6519.0,1.0,3.0,3.0,0.0,22.0,90.0,0.0,0.0,0.0,"POLYGON ((-110.32737004752882 24.128849381542675, -110.32702289915224 24.128534818945358, -110.32757673348253 24.128040575075726, -110.32779026097636 24.128047140021092, -110.32811799599739 24.12806809776831, -110.32821899182684 24.128085098747714, -110.32737004752882 24.128849381542675))"
03,003,M03.01,0300300013354020,La Paz,s/p,S/P,S/P,0,6629.0,1.0,2.0,3.0,0.0,22.0,99.0,63.0,0.0,0.0,"POLYGON ((-110.33087850846213 24.126791023415937, -110.33225198888304 24.128303203534916, -110.33209328315684 24.128428074434957, -110.33072809022349 24.126925016802037, -110.33087850846213 24.126791023415937))"
03,003,M03.01,0300300013354019,La Paz,muy bajo,Muy Alto,Muy Alto,27,6629.0,1.0,2.0,3.0,0.0,22.0,99.0,63.0,0.0,0.0,"POLYGON ((-110.33261896969086 24.12900683521664, -110.33215630115953 24.128497455213143, -110.3323150069136 24.128372584249323, -110.33274633218034 24.128850593608757, -110.33261896969086 24.12900683521664))"
03,003,M03.01,0300300013354023,La Paz,s/p,S/P,S/P,0,6629.0,1.0,2.0,3.0,0.0,22.0,99.0,63.0,0.0,0.0,"POLYGON ((-110.33043086222835 24.127191199665283, -110.33065724805981 24.126988074002607, -110.33137636210907 24.127779814416108, -110.33113470694896 24.127966519797848, -110.33043086222835 24.127191199665283))"
03,003,M03.01,0300300013354003,La Paz,muy bajo,Muy Alto,Muy Alto,174,6232.0,2.0,0.0,3.0,0.0,0.0,86.0,934.0,0.0,0.0,"POLYGON ((-110.33403856171758 24.127720693625196, -110.33382164197602 24.127909921289795, -110.33253351131422 24.12656469405393, -110.33275362600402 24.126378805278136, -110.33403856171758 24.127720693625196))"
03,003,M03.01,0300300013354004,La Paz,muy bajo,Muy Alto,Muy Alto,168,6232.0,2.0,0.0,3.0,0.0,0.0,86.0,934.0,0.0,0.0,"POLYGON ((-110.33282606034645 24.12631763365338, -110.33308090735889 24.12610241170675, -110.33436109258632 24.127439335567725, -110.33410994467837 24.127658423253965, -110.33282606034645 24.12631763365338))"
03,003,M03.01,0300300013797017,La Paz,muy bajo,Muy Alto,Muy Alto,155,4546.0,0.0,3.0,3.0,0.0,22.0,46.0,0.0,0.0,0.0,"POLYGON ((-110.32659361820104 24.126754880147043, -110.326495899432 24.126619903597064, -110.32669497943037 24.126556022899734, -110.32747277554955 24.126384340718896, -110.3279603540694 24.12628296225279, -110.32833290255923 24.126188079363303, -110.32878108394236 24.12602740008335, -110.32925453017879 24.12579960760417, -110.33017695578229 24.125256698854695, -110.33107630211917 24.12625274972927, -110.32954746642031 24.127618086391116, -110.32869594026499 24.128378527750137, -110.32842378601357 24.128094605678662, -110.32826519229066 24.12800105299341, -110.32813033165648 24.12797835144676, -110.32779533028568 24.12795692904573, -110.3274473759484 24.1279462309762, -110.32691302272393 24.127940177540857, -110.32659297894631 24.12795413011598, -110.32639263914109 24.12797125466055, -110.32626570982572 24.128000565301285, -110.32614329867363 24.128055499634765, -110.32604106493477 24.128122189486763, -110.32581628370919 24.128267571865806, -110.3255083910072 24.128431063544657, -110.32507839979513 24.12864765755617, -110.32462116945149 24.128806914183965, -110.324246737543 24.12890285914618, -110.3238665565553 24.128984320809813, -110.3234633084979 24.1287023233512, -110.32364104446874 24.12856710086542, -110.32264127309134 24.127407951113142, -110.32293744817242 24.127348435858764, -110.32328095470652 24.127279719882726, -110.32375294121994 24.12719590409679, -110.32447170832113 24.127039258440607, -110.32466481745341 24.1269974993993, -110.3250606872821 24.127721928045673, -110.3250872113653 24.127709719673145, -110.3251137354436 24.12769751129606, -110.32472419177138 24.126984659898284, -110.32523206988789 24.126871174387265, -110.32531512130468 24.127011014632714, -110.32659361820104 24.126754880147043))"
03,003,M03.01,030030001334A022,La Paz,muy bajo,Muy Alto,Muy Alto,60,7120.0,2.0,4.0,3.0,90.0,48.0,112.0,63.0,0.0,0.0,"POLYGON ((-110.33233429390798 24.130299994031546, -110.33198504265029 24.12993526473124, -110.33247319028517 24.12933643842157, -110.33282110429053 24.129699770297087, -110.33233429390798 24.130299994031546))"
03,003,M03.01,030030001334A017,La Paz,muy bajo,Muy Alto,Muy Alto,87,6322.0,3.0,1.0,1.0,90.0,26.0,95.0,934.0,0.0,0.0,"POLYGON ((-110.33355830737783 24.12969854702022, -110.33327921418994 24.130040924951768, -110.33253343437185 24.129262534566834, -110.33281271935421 24.128919922940195, -110.33355830737783 24.12969854702022))"
03,003,M03.01,0300300013053056,La Paz,muy bajo,Muy Alto,Muy Alto,86,4623.0,2.0,0.0,2.0,0.0,0.0,41.0,0.0,0.0,0.0,"POLYGON ((-110.33195412520237 24.12105902148946, -110.3322038317452 24.121321877766576, -110.33141313438787 24.12201912967361, -110.33115351068878 24.121748048200494, -110.33195412520237 24.12105902148946))"
03,003,M03.01,0300300013053037,La Paz,muy bajo,Muy Alto,Muy Alto,64,4623.0,2.0,0.0,2.0,0.0,0.0,41.0,0.0,0.0,0.0,"POLYGON ((-110.33159830665161 24.120684462734648, -110.33190882725518 24.121011337961324, -110.33110936231239 24.121699358576272, -110.33080220538287 24.121376022146983, -110.33159830665161 24.120684462734648))"
03,003,M03.01,0300300013053035,La Paz,muy bajo,Muy Alto,Muy Alto,73,4623.0,2.0,0.0,2.0,0.0,0.0,41.0,0.0,0.0,0.0,"POLYGON ((-110.33075689961845 24.121328329712505, -110.33048112831446 24.12103739196443, -110.33127520781369 24.12034434439271, -110.33155300264423 24.1206367724483, -110.33075689961845 24.121328329712505))"
03,003,M03.01,0300300013053034,La Paz,muy bajo,Muy Alto,Muy Alto,85,4623.0,2.0,0.0,2.0,0.0,0.0,41.0,0.0,0.0,0.0,"POLYGON ((-110.33089941023285 24.11994874827098, -110.33122989775889 24.120296647396366, -110.330435486971 24.120989983928837, -110.33011566029312 24.12065330525932, -110.33089941023285 24.11994874827098))"
03,003,M03.01,0300300013053005,La Paz,muy bajo,Muy Alto,Muy Alto,74,2740.0,5.0,2.0,4.0,203.0,77.0,93.0,916.0,0.0,0.0,"POLYGON ((-110.32697883187923 24.119475525853474, -110.32624099260447 24.118809381123512, -110.3265265662099 24.11856155014485, -110.3272409523947 24.119249441586213, -110.32697883187923 24.119475525853474))"
03,003,M03.01,0300300013053046,La Paz,muy bajo,Muy Alto,Muy Alto,98,3808.0,6.0,1.0,2.0,203.0,77.0,103.0,916.0,0.0,0.0,"POLYGON ((-110.32585156721683 24.120447800038914, -110.32548556613635 24.120055191038198, -110.32650728695121 24.11917648914128, -110.32690706819835 24.119537423264017, -110.32585156721683 24.120447800038914))"
03,003,M03.01,0300300013053032,La Paz,muy bajo,Muy Alto,Muy Alto,67,4817.0,3.0,1.0,2.0,192.0,56.0,104.0,852.0,0.0,0.0,"POLYGON ((-110.329730617365 24.12187547618714, -110.32991682367482 24.122058076158712, -110.32890626773121 24.122935891013515, -110.32870971645313 24.122744832350765, -110.329730617365 24.12187547618714))"
03,003,M03.01,0300300013053038,La Paz,muy bajo,Muy Alto,Muy Alto,53,5447.0,1.0,1.0,2.0,0.0,22.0,58.0,0.0,0.0,0.0,"POLYGON ((-110.33073067654573 24.121438157432582, -110.331037531255 24.121761175904982, -110.33032964101253 24.12237037643721, -110.33001392439782 24.1220607765637, -110.33073067654573 24.121438157432582))"
03,003,M03.01,0300300013053019,La Paz,muy bajo,Muy Alto,Muy Alto,66,4463.0,3.0,1.0,2.0,203.0,77.0,94.0,916.0,0.0,0.0,"POLYGON ((-110.32656566060817 24.12237706175454, -110.32581562757206 24.121581763810173, -110.32610792086263 24.12133560502673, -110.3268603098047 24.122135748177865, -110.32656566060817 24.12237706175454))"
03,003,M03.01,0300300013053053,La Paz,s/p,S/P,S/P,0,4817.0,3.0,1.0,2.0,192.0,56.0,104.0,852.0,0.0,0.0,"POLYGON ((-110.32996685339975 24.122014617344643, -110.32978111376994 24.121832475086272, -110.33013877208205 24.121527903539032, -110.33032162032767 24.121706444213626, -110.32996685339975 24.122014617344643))"
03,003,M03.01,0300300013053052,La Paz,muy bajo,Muy Alto,Muy Alto,19,4623.0,2.0,0.0,2.0,0.0,0.0,41.0,0.0,0.0,0.0,"POLYGON ((-110.33039308582649 24.121644364449114, -110.33010612784479 24.121364779286896, -110.33040942000655 24.12109997613392, -110.3306853707871 24.121390464977416, -110.33039308582649 24.121644364449114))"
03,003,M03.01,0300300013053040,La Paz,muy bajo,Muy Alto,Muy Alto,53,5447.0,1.0,1.0,2.0,0.0,22.0,58.0,0.0,0.0,0.0,"POLYGON ((-110.33065404753327 24.12268849564959, -110.33037671155668 24.122416534848064, -110.33108282912931 24.121808859685622, -110.33134209108273 24.122081776423418, -110.33065404753327 24.12268849564959))"
03,003,M03.01,0300300013053006,La Paz,muy bajo,Muy Alto,Muy Alto,195,3117.0,1.0,0.0,2.0,0.0,0.0,23.0,0.0,0.0,0.0,"POLYGON ((-110.32791843993803 24.122664871673756, -110.32591528956017 24.120516780138555, -110.32730922413822 24.119315180752718, -110.32743212441747 24.11943352173663, -110.32746766335238 24.119402291765443, -110.32750320227004 24.119371061785554, -110.3273809531909 24.11925334790885, -110.32895217847089 24.11789887529328, -110.33085406655913 24.11990101548428, -110.33007031667476 24.120605572245267, -110.32993332233728 24.12046135865607, -110.32989871090088 24.12049363978055, -110.3298640994471 24.120525920896686, -110.33036411002061 24.121052278886708, -110.3299877564527 24.12138116661594, -110.33009258946822 24.121480988491218, -110.32981302156057 24.121719060626308, -110.3296474055689 24.121562805048057, -110.32962940029498 24.121577743095187, -110.32961231982856 24.121591913871896, -110.32977628848917 24.121750341366894, -110.3293029758456 24.12215562587234, -110.3286626851492 24.12269863967204, -110.32853530618273 24.122575133091793, -110.3284997279771 24.12260634164829, -110.32846573567791 24.12263615905407, -110.3286283686266 24.122798817350112, -110.32883485029747 24.122997942600243, -110.32850006167509 24.123288741059213, -110.32791843993803 24.122664871673756))"
03,003,M03.01,0300300013797027,La Paz,muy bajo,Muy Alto,Muy Alto,4,6918.0,1.0,2.0,3.0,0.0,22.0,92.0,63.0,0.0,0.0,"POLYGON ((-110.33520361648942 24.12256659894602, -110.33458029572441 24.12312331484558, -110.33360880816143 24.123990979233852, -110.33226409411884 24.125191953142114, -110.33195619161786 24.125468115107925, -110.33120888217626 24.126134346116114, -110.33038565951829 24.12517273077925, -110.33121897180497 24.124759286388773, -110.33206364066206 24.124313700539037, -110.3324013100031 24.12413556855419, -110.33296907084845 24.123830188962337, -110.33362291157722 24.12339473381848, -110.33405858356112 24.123104574885375, -110.3344068677689 24.122938474140586, -110.33473986753191 24.122784485788678, -110.33520361648942 24.12256659894602))"
03,003,M03.01,0300300013087029,La Paz,muy bajo,Muy Alto,Muy Alto,50,4808.0,6.0,1.0,2.0,192.0,66.0,83.0,852.0,0.0,0.0,"POLYGON ((-110.3273865941067 24.125249104363277, -110.32694772895628 24.1255989334236, -110.32666550086682 24.125290734790514, -110.32710869012247 24.12494816937432, -110.3273865941067 24.125249104363277))"
03,003,M03.01,0300300013087015,La Paz,muy bajo,Muy Alto,Muy Alto,32,4808.0,6.0,1.0,2.0,192.0,66.0,83.0,852.0,0.0,0.0,"POLYGON ((-110.32704506341155 24.124879269399546, -110.32660147904019 24.125220821419916, -110.32632814093938 24.124922328513435, -110.3267701045146 24.124581521279392, -110.32704506341155 24.124879269399546))"
03,003,M03.01,0300300013087030,La Paz,muy bajo,Muy Alto,Muy Alto,30,6181.0,6.0,2.0,2.0,0.0,32.0,103.0,852.0,0.0,0.0,"POLYGON ((-110.32771015024888 24.125630636828543, -110.32709615442434 24.125761016166106, -110.32701105102973 24.125668082103914, -110.32771728086871 24.12510611977496, -110.32799218641536 24.125386915275296, -110.32771015024888 24.125630636828543))"
03,003,M03.01,0300300013354025,La Paz,muy bajo,Muy Alto,Muy Alto,143,5611.0,0.0,0.0,2.0,0.0,0.0,72.0,63.0,0.0,0.0,"POLYGON ((-110.33666674167792 24.125427958218776, -110.33640612419865 24.125655317891052, -110.33515606040598 24.124349871777916, -110.33542051661732 24.12412652361457, -110.33666674167792 24.125427958218776))"
03,003,M03.01,0300300013354021,La Paz,muy bajo,Muy Alto,Muy Alto,127,4955.0,0.0,0.0,1.0,0.0,0.0,65.0,63.0,0.0,0.0,"POLYGON ((-110.33483945667786 24.12461725980076, -110.33508362827517 24.12441104457189, -110.33633515534471 24.125718019528982, -110.33609411613102 24.12592750844179, -110.33483945667786 24.12461725980076))"
03,003,M03.01,0300300013354017,La Paz,muy bajo,Muy Alto,Muy Alto,113,4955.0,0.0,0.0,1.0,0.0,0.0,65.0,63.0,0.0,0.0,"POLYGON ((-110.33602273508903 24.12598977979651, -110.33576977020084 24.126210460398667, -110.33451033338527 24.124895219323264, -110.33476702424655 24.124678432435864, -110.33602273508903 24.12598977979651))"
03,003,M03.01,0300300013354013,La Paz,muy bajo,Muy Alto,Muy Alto,148,4955.0,0.0,0.0,1.0,0.0,0.0,65.0,63.0,0.0,0.0,"POLYGON ((-110.33419366636451 24.125162657120253, -110.33443790064156 24.124956391793198, -110.3356990496871 24.126273421706376, -110.33545769970962 24.126482701680807, -110.33419366636451 24.125162657120253))"
03,003,M03.01,0300300013087027,La Paz,muy bajo,Muy Alto,Muy Alto,70,4463.0,3.0,1.0,2.0,203.0,77.0,94.0,916.0,0.0,0.0,"POLYGON ((-110.32631522177688 24.124197556274044, -110.32559460399702 24.123444859151274, -110.32591606588936 24.12318159227549, -110.32663157873746 24.123923839308347, -110.32631522177688 24.124197556274044))"
03,003,M03.01,0300300012233027,La Paz,muy bajo,Muy Alto,Muy Alto,67,5170.0,0.0,0.0,1.0,0.0,0.0,22.0,654.0,0.0,0.0,"POLYGON ((-110.33912195169243 24.12378346345289, -110.3395186310651 24.124209421000277, -110.33953677093888 24.12423461891289, -110.33953965753471 24.12426533325732, -110.33953341091483 24.124296007818497, -110.33950583631236 24.124329381498324, -110.33912063804577 24.124631941063566, -110.33909623711081 24.124640208631583, -110.33907187980775 24.124640103231496, -110.33903844479869 24.12462879433984, -110.33900512512548 24.124595157225375, -110.33832342754495 24.12387004191827, -110.33821770963941 24.12371772028829, -110.33814766486687 24.12358971043342, -110.33811057109399 24.12351196557044, -110.33807721828522 24.12342423186698, -110.33803474179466 24.123246873622236, -110.33802907046127 24.12274605631054, -110.33815321800165 24.1226730560569, -110.33868712203957 24.122702868864593, -110.338699656318 24.123019816328796, -110.33872727097823 24.123162868682815, -110.33875511942927 24.12326044323345, -110.3387900555609 24.12335804875924, -110.33886530110935 24.12348958273834, -110.33912195169243 24.12378346345289))"
03,003,M03.01,0300300013053018,La Paz,muy bajo,Muy Alto,Muy Alto,171,4817.0,3.0,1.0,2.0,192.0,56.0,104.0,852.0,0.0,0.0,"POLYGON ((-110.32886943786939 24.12382386236123, -110.32870848004701 24.123962932695374, -110.32775647711733 24.122950544675017, -110.32618046048638 24.12127451455539, -110.3263554045297 24.121127182081537, -110.32783444999474 24.122713700104818, -110.32886943786939 24.12382386236123))"
03,003,M03.01,0300300013053028,La Paz,muy bajo,Muy Alto,Muy Alto,333,6181.0,6.0,2.0,2.0,0.0,32.0,103.0,852.0,0.0,0.0,"POLYGON ((-110.32703507882731 24.124342410446673, -110.3275086577246 24.1239199213304, -110.32826525320775 24.12466255231284, -110.32830130152249 24.12463181646041, -110.3283371327006 24.124600867488848, -110.32823253193138 24.124498198122332, -110.32872565501324 24.124072134544743, -110.32890249448246 24.124243258023114, -110.32893178971995 24.12421567312596, -110.32895767711155 24.124191297099994, -110.32878704528906 24.124020288158015, -110.32893348773483 24.123892563517245, -110.32928505719117 24.1242696621247, -110.32861351513482 24.124849988860714, -110.32808880159563 24.12530342492823, -110.32787402083382 24.12508528864975, -110.32803303092366 24.12494607738695, -110.32799769076227 24.124914614439902, -110.32796235061822 24.124883151484994, -110.32780847275407 24.125018597433233, -110.3274675350911 24.12467218611377, -110.32764244998062 24.1245314280447, -110.32762100061859 24.124507591946028, -110.32760067236977 24.12448500169941, -110.32732120208887 24.124706179331287, -110.32747567182382 24.124859032133397, -110.3276526025836 24.125038050460297, -110.32746127931682 24.125190291281125, -110.32678214015316 24.12445486629575, -110.3262648270484 24.124853187696594, -110.32601554435047 24.124580961961676, -110.3266964244327 24.123991107294398, -110.32703507882731 24.124342410446673))"
03,003,M03.01,0300300013053036,La Paz,muy bajo,Muy Alto,Muy Alto,98,4817.0,3.0,1.0,2.0,192.0,56.0,104.0,852.0,0.0,0.0,"POLYGON ((-110.32883945310057 24.123652781313154, -110.32854490207392 24.123336838220993, -110.32996389467 24.122104235392893, -110.33027939164097 24.122413619998888, -110.32883945310057 24.123652781313154))"
03,003,M03.01,0300300013053042,La Paz,muy bajo,Muy Alto,Muy Alto,134,4817.0,3.0,1.0,2.0,192.0,56.0,104.0,852.0,0.0,0.0,"POLYGON ((-110.32916476628161 24.124001718257446, -110.32888428374679 24.123700867646626, -110.33032646218213 24.12245977842489, -110.33060437055563 24.12273230063486, -110.32916476628161 24.124001718257446))"
03,003,M03.01,0300300013053023,La Paz,muy bajo,Muy Alto,Muy Alto,99,4463.0,3.0,1.0,2.0,203.0,77.0,94.0,916.0,0.0,0.0,"POLYGON ((-110.32739856833005 24.123260220263738, -110.32663006994618 24.12244535760883, -110.32692461236105 24.12220413139844, -110.32768480473767 24.12301255839281, -110.32739856833005 24.123260220263738))"
03,003,M03.01,0300300013053024,La Paz,muy bajo,Muy Alto,Muy Alto,56,4463.0,3.0,1.0,2.0,203.0,77.0,94.0,916.0,0.0,0.0,"POLYGON ((-110.32670321880812 24.123861854946266, -110.3264279896906 24.123575765093403, -110.32707007437938 24.123049911028552, -110.32732690011086 24.123322229905572, -110.32670321880812 24.123861854946266))"
03,003,M03.01,0300300013053025,La Paz,muy bajo,Muy Alto,Muy Alto,65,4463.0,3.0,1.0,2.0,203.0,77.0,94.0,916.0,0.0,0.0,"POLYGON ((-110.3263624710564 24.123508377276973, -110.32604684911092 24.123180961699667, -110.3266938561964 24.122650994460578, -110.32700566450944 24.12298161535407, -110.3263624710564 24.123508377276973))"
03,003,M03.01,0300300013053026,La Paz,muy bajo,Muy Alto,Muy Alto,109,4463.0,3.0,1.0,2.0,203.0,77.0,94.0,916.0,0.0,0.0,"POLYGON ((-110.32704044158558 24.124211673322108, -110.32676845803795 24.123929531128894, -110.3277492018598 24.12308096277926, -110.328004032891 24.123352028871246, -110.32704044158558 24.124211673322108))"
03,003,M03.01,0300300013053029,La Paz,muy bajo,Muy Alto,Muy Alto,36,4817.0,3.0,1.0,2.0,192.0,56.0,104.0,852.0,0.0,0.0,"POLYGON ((-110.32792835987465 24.124199641132243, -110.3284089291294 24.12378280392663, -110.32863674569222 24.124024912260357, -110.32816532091861 24.12443222800557, -110.32792835987465 24.124199641132243))"
03,003,M03.01,0300300013053027,La Paz,muy bajo,Muy Alto,Muy Alto,32,4817.0,3.0,1.0,2.0,192.0,56.0,104.0,852.0,0.0,0.0,"POLYGON ((-110.32786114860411 24.1241336703272, -110.32757923438146 24.123856958125568, -110.32806843621412 24.123420526261764, -110.32834456944991 24.123714359863325, -110.32786114860411 24.1241336703272))"
03,003,M03.01,0300300013053049,La Paz,muy bajo,Muy Alto,Muy Alto,23,6181.0,6.0,2.0,2.0,0.0,32.0,103.0,852.0,0.0,0.0,"POLYGON ((-110.32853481840415 24.12533485033877, -110.328378151019 24.1251774330444, -110.3286515832885 24.124941143427705, -110.32889442231814 24.12518513637447, -110.32853481840415 24.12533485033877))"
03,003,M03.01,0300300013053048,La Paz,muy bajo,Muy Alto,Muy Alto,25,6181.0,6.0,2.0,2.0,0.0,32.0,103.0,852.0,0.0,0.0,"POLYGON ((-110.32897968964004 24.125136901666323, -110.32872323719648 24.12487922265614, -110.32899869376018 24.124641181955514, -110.32930263030572 24.124946571359153, -110.32897968964004 24.125136901666323))"
03,003,M03.01,0300300013053047,La Paz,muy bajo,Muy Alto,Muy Alto,36,6181.0,6.0,2.0,2.0,0.0,32.0,103.0,852.0,0.0,0.0,"POLYGON ((-110.3293931968569 24.12490365354938, -110.3290703473345 24.124579261011274, -110.32934910777308 24.12433836340638, -110.32970611442568 24.12472129042435, -110.3293931968569 24.12490365354938))"
03,003,M03.01,0300300013053045,La Paz,muy bajo,Muy Alto,Muy Alto,479,4817.0,3.0,1.0,2.0,192.0,56.0,104.0,852.0,0.0,0.0,"POLYGON ((-110.32971696451492 24.124594010460793, -110.3292096253003 24.12404983467133, -110.33078072964867 24.12266446030467, -110.33119809563445 24.123091499113315, -110.3312351704071 24.123061803964568, -110.33127184810711 24.123032426829567, -110.33085173217816 24.122601850315046, -110.33115431411902 24.122335032658494, -110.33158823828882 24.122779012041214, -110.33162531288198 24.122749316792614, -110.33166238745807 24.12271962153459, -110.33122531628526 24.1222724224846, -110.33150593125104 24.12202497343617, -110.33195544005608 24.12248489726649, -110.33199251448028 24.12245520192393, -110.33202958888741 24.122425506571872, -110.33157644404088 24.12196279432616, -110.3318782638808 24.121696644533174, -110.332344275592 24.12217345218256, -110.33238134983729 24.122143756740485, -110.33241842406554 24.122114061288862, -110.3319492653431 24.121634034002028, -110.33224915320844 24.121369585735057, -110.33272786032975 24.121926309747696, -110.33277275298687 24.121896814792397, -110.3331633040249 24.122331794016304, -110.33301401036135 24.122429795293446, -110.33288986293744 24.1222990913628, -110.3328482168706 24.122329682077776, -110.3328100467917 24.122357719517005, -110.33293108899446 24.122484272971437, -110.33225774407052 24.122926228913094, -110.33211975330273 24.122761490145102, -110.3326538634105 24.122369223396646, -110.3326191903708 24.1223346638454, -110.33258289008711 24.12229848234822, -110.33198041326948 24.122746934449776, -110.33217468467743 24.12298075088627, -110.33190388492821 24.123158151481633, -110.33164819420517 24.12288834344954, -110.33162482903774 24.122905897577056, -110.33160666797723 24.122921427510626, -110.33185467505707 24.123189801012334, -110.33141461039854 24.123480659488642, -110.33122351592563 24.123285137902023, -110.33118497255617 24.123313330491836, -110.33114697873555 24.1233420853705, -110.3313340347072 24.123533475032023, -110.32971696451492 24.124594010460793))"
